#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
382,215,Marine Fish; Other,RIBBON FISH fresh,104,18,3,1,,,,214,14,,,,,,218,,,2,,,,,,,,,,77,1,
383,215,Marine Fish; Other,ROHU,97,17,1,4,22,,,650,1,,288,,0,101,175,0,0,1,,819,13,,,,,,,77,1,
384,215,Marine Fish; Other,SARDINE,101,21,2,,,,,90,2,,,,,,360,,,2.6,,,,,,,,,,78,2,
385,215,Marine Fish; Other,SEER,126,22.5,4,,,,,71,5.4,,,,,,572,,,1,,,,,,,,,,72.7,1.5,
386,215,Marine Fish; Other,SURMAI fresh,92,20,1,,,,,92,2,,,,,,161,,,,,,,,,,,,,63,,
387,215,Marine Fish; Other,TARTOOR,79,18.2,0.2,1.2,,,,1072,4.9,,,,,,218,,,,,,,,,,,,,78.3,2.1,
388,215,Marine Fish; Other,TUNNY,113,23.8,1.6,0.9,,,,429,6.8,,,,,,349,,,,,,,,,,,,,71.9,1.8,
389,215,Marine Fish; Other,WHITE BAIT,81,14.5,1.4,2.5,,,,643,3.8,,,,,,437,,,,,,,,,,,,,79.1,2.5,
390,216,Crustaceans,CRAB muscle,59,9,1,3,,,,1370,21,,,,,,150,,,3,,,,,,,,,,83,3,
391,216,Crustaceans,CRAB small,169,11,10,9,,,,1606,,,,,,,253,,,,,,,,,,,,,65,5,
392,216,Crustaceans,PRAWN,89,19,1,1,,,,323,5,,262,,,66,278,0,0,5,,542,,,,,,,,77,2,
393,218,Molluscs; Other,BLUE MUSSEL,72,10,2,4,,,,1134,8,,,,,,286,,,,,,,,,,,,,81,3,
394,222,Wheat Flour,Wheat - Flour - Refined,348,11,1,74,0,,,23,3,1,130,0,0,9,121,0,0,2,,,54,1,,,,,,13,1,
