#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
325,164,Wine,Wine,72,0.1,,,,,,21,0.6,0.08,,,,1.6,,0.02,0.03,,,,,,,,,,,89.6,,
326,165,Beer,Glutinous rice wine,32,0.4,,,,,,13,0.4,0.3,,,,11.4,,0.15,0.04,,,,,,,,,,,95.1,,
327,166,Beverages; Fermented,Cider (dry),66,1.6,,,,,,41,0.6,0.52,,,,5.2,,0.02,0.05,,,,,,,,,,,89.5,,
328,166,Beverages; Fermented,Cider (sweet),91,1.6,,,,,,16,0.1,0.7,,,,1,,0.03,0.01,,,,,,,,,,,86.2,,
329,166,Beverages; Fermented,Beef (lean) (mean),36,,0,2.6,0,0,,8,0.5,,,0,,7,,,,,,,,,,,,,,-92.5,,
330,166,Beverages; Fermented,Lamb (lean) (mean),42,,0,4.3,0,0,,8,0.5,,,0,,7,,,,,,,,,,,,,,-91.2,,
331,168,Bovine Meat,Goat meat (frozen),125,19.9,4.2,2,,7,,23,3.3,4.73,,,,84.2,,0.04,0.14,,,,,,,,,,,72.8,,
332,169,Mutton & Goat Meat,Pork (lean) (mean),203,19,14.1,0,,22,,6,2.3,3.22,,,,80.6,,0.05,0.14,,,,,,,,,,,65.7,,
333,169,Mutton & Goat Meat,Chicken (mean),293,8.7,24.5,9.4,,8,,135,13.7,10.42,,,,160.6,,0.06,0.12,,,,,,,,,,,56.4,,
334,170,Pigmeat,Duck (mean),395,13.2,37,2.4,,18,,6,1.6,2.06,,,,59.4,,0.22,0.16,,,,,,,,,,,46.8,,
335,171,Poultry Meat,Goose,167,19.3,9.4,1.3,,48,,9,1.4,1.09,,,,63.3,,0.05,0.09,,,,,,,,,,,69,,
336,171,Poultry Meat,Turkey breast meat,240,15.5,19.7,0.2,,52,,6,2.2,1.33,,,,69,,0.08,0.22,,,,,,,,,,,63.9,,
337,171,Poultry Meat,Turkey legs,251,17.9,19.9,0,,42,,4,3.8,1.36,,,,58.8,,0.07,0.23,,,,,,,,,,,61.4,,
338,171,Poultry Meat,Pigeon,103,22.4,0.2,2.8,,,,39,1.1,0.52,,,,93.7,,0.04,0.03,,,,,,,,,,,73.6,,
339,171,Poultry Meat,Quail,91,20,1.2,0,,,,12,5.2,9.26,,,,168.4,,0.07,0.06,,,,,,,,,,,77.8,,
340,172,Bird meat; nes,Horseflesh,201,16.5,14.2,1.7,,53,,30,3.8,0.82,,,,63.6,,0.06,0.2,,,,,,,,,,,66.6,,
341,172,Bird meat; nes,Donkey (lean),110,20.2,3.1,0.2,,40,,48,2.3,1.19,,,,48.4,,0.04,0.32,,,,,,,,,,,75.1,,
342,173,Horse meat,Donkey (lean),122,20.1,4.6,0.1,,28,,5,5.1,12.26,,,,115.8,,0.06,0.25,,,,,,,,,,,74.1,,
343,174,Meat of asses,Rabbit,116,21.5,3.2,0.4,,72,,2,4.3,4.26,,,,46.9,,0.03,0.16,,,,,,,,,,,73.8,,
344,175,Meat of mules,December lamb,116,21.5,3.2,0.4,,72,,2,4.3,4.26,,,,46.9,,0.03,0.16,,,,,,,,,,,73.8,,
345,177,Rabbit meat,Dog,102,19.7,2.2,0.9,,26,,12,2,1.3,,,,45.1,,0.11,0.1,,,,,,,,,,,76.2,,
346,181,Meat; dried; nes,Bovine lung,246,26.1,10.6,11.5,,,,14,6.6,9.95,,,,8991.6,,0.03,0.5,,,,,,,,,,,47.8,,
347,182,Meat; nes,Beef liver,116,16.8,4.6,1.8,,12,,52,2.9,3.18,,,,47.4,,0.34,0.2,,,,,,,,,,,76,,
348,184,Offals of cattle; edible,Bovine brain,95,16.5,2.5,1.5,13,12,,8,11.7,2.67,,,,154.8,,0.04,0.21,,,,,,,,,,,78.6,,
349,184,Offals of cattle; edible,Tongue,139,19.8,3.9,6.2,9,20220,,4,6.6,5.01,,,,45,,0.16,1.3,,,,,,,,,,,68.7,,
350,184,Offals of cattle; edible,Bovine kidney,149,12.5,11,0.1,,,,6,4.7,4.69,,,,185.6,,0.15,0.25,,,,,,,,,,,75.1,,
351,184,Offals of cattle; edible,Beef heart,196,17,13.3,2,,8,,6,3.1,3.39,,,,58.4,,0.1,0.16,,,,,,,,,,,66.7,,
352,184,Offals of cattle; edible,Sheep lungs,94,15.6,2.4,2.6,,88,,8,9.4,2.17,,,,180.8,,0.24,0.85,,,,,,,,,,,78.3,,
353,184,Offals of cattle; edible,Goat,106,15.4,3.5,3.1,5,17,,4,5.9,2.41,,,,47.9,,0.26,0.39,,,,,,,,,,,77.2,,
354,185,Offals of sheep; edible,Sheep brain,96,16.2,2.4,2.5,,,,12,7.8,1.81,,,,146.2,,0.05,0.14,,,,,,,,,,,77.7,,
355,185,Offals of sheep; edible,Yangshe,134,17.9,3.6,7.4,,20972,,8,7.5,3.45,,,,123,,0.21,1.75,,,,,,,,,,,69.7,,
356,185,Offals of sheep; edible,Yang Shen,142,11.3,10.7,0.1,,,,61,,1.24,,,,151.8,,0.17,0.27,,,,,,,,,,,76.3,,
357,185,Offals of sheep; edible,Sheep,225,19.4,14.2,4.8,,,,,,,,,,,,,0.23,,,,,,,,,,,60.9,,
358,185,Offals of sheep; edible,Lung,96,16.6,2.8,1,,126,,8,5.8,2.74,,,,193.3,,0.35,2.01,,,,,,,,,,,78.2,,
359,185,Offals of sheep; edible,Liver,57,6.8,0.2,6.9,,,,22,18.3,0.67,,,,443.4,,0.04,0.09,,,,,,,,,,,85,,
360,187,Offals of pigs; edible,Brain,84,12.2,3.9,0.1,,10,,6,5.3,1.21,,,,81.4,,0.04,0.18,,,,,,,,,,,83.1,,
361,187,Offals of pigs; edible,Pig tongue [mouth of],129,19.3,3.5,5,20,4972,,6,22.6,5.78,,,,68.6,,0.21,2.08,,,,,,,,,,,70.7,,
362,187,Offals of pigs; edible,Pig kidneys [kidney sub],131,10.8,9.8,0,,,,30,1.9,0.99,,,,130.7,,0.11,0.19,,,,,,,,,,,78,,
363,187,Offals of pigs; edible,Pig heart,233,15.7,18.1,1.7,,15,,13,2.8,2.12,,,,79.4,,0.13,0.3,,,,,,,,,,,63.7,,
364,187,Offals of pigs; edible,Chicken livers,96,15.4,3.2,1.4,13,41,,12,6.1,2.56,,,,134.2,,0.31,1.14,,,,,,,,,,,78.8,,
365,187,Offals of pigs; edible,Foie Gras,119,16.6,5.3,1.1,4,13,,12,4.3,1.9,,,,71.2,,0.19,0.48,,,,,,,,,,,76,,
366,188,Offals; liver; chicken,Duck,121,16.6,4.8,2.8,,10414,,7,12,2.4,,,,92,,0.33,1.1,,,,,,,,,,,74.4,,
367,189,Offals; liver; geese,Horse head,129,15.2,3.4,9.3,,6100,,2,7.8,3.56,,,,70.2,,0.27,0.25,,,,,,,,,,,70.7,,
368,190,Offals; liver; duck,Butter,128,14.5,7.5,0.5,18,1040,,18,23.1,3.08,,,,87.2,,0.26,1.05,,,,,,,,,,,76.3,,
369,191,Offals; nes,Dairy products (cream),104,18.9,2.7,1,,32,,25,11.9,4.93,,,,66.2,,0.22,0.29,,,,,,,,,,,76.3,,
370,192,Butter; cow milk,Butter,888,1.4,98,0,,,,35,0.8,0.11,,,,40.3,,,0.02,,,,,,,,,,,0.5,,
371,197,Cream,Suet,879,0.7,97,0.9,,297,,14,1,0.09,,,,268,,,0.01,,,,,,,,,,,0.7,,
372,198,Fats; Animals; Raw,Lard (refining),835,,92,1.8,,54,,9,3,0.79,,,,9.4,,,,,,,,,,,,,,6.2,,
373,198,Fats; Animals; Raw,"Eggs (egg, mean)",824,,88,8,,33,,,1,,,,,13.2,,,,,,,,,,,,,,4,,
374,198,Fats; Animals; Raw,Eggs (duck),897,,99.6,0.2,,27,,,,,,,,,,0.02,0.03,,,,,,,,,,,0.2,,
375,201,Hen eggs; in shell,Sea duck,144,13.3,8.8,2.8,,234,,56,2,1.1,,,,131.5,,0.11,0.27,,,,,,,,,,,74.1,,
376,204,Other bird eggs; in shell,Eggs (oval),180,12.6,13,3.1,,261,,62,2.9,1.67,,,,106,,0.17,0.35,,,,,,,,,,,70.3,,
377,204,Other bird eggs; in shell,Eggs (quail eggs),243,12.7,13.8,16.9,0,,,118,3.1,0.25,,0,,105.1,,0.13,0.4,,,,,,,,,,,55.6,,
378,204,Other bird eggs; in shell,"Dairy products (milk, mean)",196,11.1,15.6,2.8,,192,,34,4.1,1.43,,,,90.6,,0.08,0.3,,,,,,,,,,,69.3,,
379,204,Other bird eggs; in shell,"Cheese, average (CORRECTED BY MILKFAT EQUIVALENCE USING USDA CONVERSION FACTOR OF 7.49)",160,12.8,11.1,2.1,,337,,47,3.2,1.61,,,,106.6,,0.11,0.49,,,,,,,,,,,73,,
380,205,Cow milk; whole; fresh,Dairy (fresh goat milk),54,3,3.2,3.4,1,24,,104,0.3,0.42,,,,37.2,,0.03,0.14,,,,,,,,,,,89.8,,
381,205,Cow milk; whole; fresh,Ice cream,49.33244326,3.377837116,3.871829105,0.240320427,,32.17623498,,102.1361816,0.040053405,0.738985314,,0,,84.88651535,,0.006008011,0.08811749,,,,,,,,,,,5.393858478,,
382,208,Goat milk; whole; fresh,White fish (naked fish),59,1.5,3.5,5.4,,84,,82,0.5,0.29,,,,20.6,,0.04,0.12,,,,,,,,,,,88.9,,
383,211,Ice cream and edible ice,"Grass [white carp, idiot fish]",126,2.4,5.3,17.3,,48,,126,0.5,0.37,,,,54.2,,0.01,0.03,,,,,,,,,,,74.4,,
384,212,Freshwater Fish,Squaliobarbus [gold fish heads],103,16.6,3.3,1.6,,11,,58,1.7,3.22,,,,68,,,0.07,,,,,,,,,,,76.8,,
385,212,Freshwater Fish,Sense of fish [Monkey Fish],113,16.6,5.2,0,,11,,38,0.8,0.87,,,,46,,0.04,0.11,,,,,,,,,,,77.3,,
386,212,Freshwater Fish,Clarias [Cat Fish (fish)],109,18.1,4.1,0,,12,,59,6.4,0.56,,,,87,,0.02,0.08,,,,,,,,,,,76.5,,
387,212,Freshwater Fish,"Catfish [Ge tooth fish, yellow fin fish]",114,17.5,4.3,1.2,,11,,139,0.2,0.54,,,,158.4,,0.02,0.07,,,,,,,,,,,76,,
388,212,Freshwater Fish,Fish (eel) [eel],146,15.4,8,3.1,,8,,18,0.6,0.86,,,,45.5,,0.05,0.11,,,,,,,,,,,72.6,,
389,212,Freshwater Fish,White beak,124,17.8,2.7,7.1,,,,59,6.4,1.48,,,,250.4,,0.01,0.06,,,,,,,,,,,71.6,,
390,212,Freshwater Fish,Carp [carp kidnapper],89,18,1.4,1.2,,50,,42,2.5,1.97,,,,70.2,,0.06,0.98,,,,,,,,,,,78,,
391,212,Freshwater Fish,Tilapia,137,22.7,3.3,4.1,,,,27,0.6,1.32,,,,48.3,,0.05,0.02,,,,,,,,,,,68.6,,
392,212,Freshwater Fish,"Herring [Peel fish, blue fish scales, green mix]",109,17.6,4.1,0.5,,25,,50,1,2.08,,,,53.7,,0.03,0.09,,,,,,,,,,,76.7,,
393,212,Freshwater Fish,"Argus [blackfish, grouper, raw fish]",98,18.4,1.5,2.8,,,,12,0.9,0.87,,,,19.8,,0.11,0.17,,,,,,,,,,,76,,
394,212,Freshwater Fish,Fish (whitebait) [noodles fish],118,20.1,4.2,0,,42,,31,0.9,0.96,,,,47.4,,0.03,0.07,,,,,,,,,,,73.9,,
395,212,Freshwater Fish,"Catfish [Beard catfish, silver carp Hu, Wang shrimp]",85,18.5,1.2,0,,26,,152,0.7,0.8,,,,48.8,,0.02,0.14,,,,,,,,,,,78.7,,
396,212,Freshwater Fish,Oyster flower,105,17.2,4,0,,,,46,0.9,0.16,,,,8.6,,0.03,0.05,,,,,,,,,,,76.2,,
397,212,Freshwater Fish,"Chub [silver carp, fat, and even sub-fish]",103,17.3,3.7,0,,,,42,2.1,0.53,,,,49.6,,0.03,0.1,,,,,,,,,,,78,,
398,212,Freshwater Fish,"Carp [hi head fish, sea fish attached]",117,15.6,6.1,0,,,,,,,,,,63.5,,0.01,0.25,,,,,,,,,,,76.7,,
399,212,Freshwater Fish,"Bream [gurnard, Wuchang]",104,17.8,3.6,0,,20,,53,1.4,1.17,,,,57.5,,0.03,0.07,,,,,,,,,,,77.4,,
400,212,Freshwater Fish,"EEL [eel, eel]",108,17.1,2.7,3.8,,17,,79,1.3,1.94,,,,41.2,,0.04,0.09,,,,,,,,,,,75.4,,
401,212,Freshwater Fish,"Bighead [Pangtou, put a good fish, flowers silver carp]",135,18.3,6.3,1.2,,28,,89,0.7,0.89,,,,41.1,,0.02,0.07,,,,,,,,,,,73.1,,
402,212,Freshwater Fish,"Mandarin [mandarin fish, Atka]",181,18.6,10.8,2.3,,,,42,1.5,1.15,,,,58.8,,0.02,0.02,,,,,,,,,,,67.1,,
403,212,Freshwater Fish,Trout [rainbow trout],100,15.3,2.2,4.7,,34,,82,0.8,0.76,,,,60.6,,0.04,0.11,,,,,,,,,,,76.5,,
404,212,Freshwater Fish,Salmon [salmon],117,19.9,4.2,0,,12,,63,1,1.07,,,,68.6,,0.02,0.07,,,,,,,,,,,74.5,,
405,212,Freshwater Fish,White croaker [rice sub (fish)],99,18.6,2.6,0.2,,206,,34,,4.3,,,,110,,0.08,,,,,,,,,,,,77,,
406,212,Freshwater Fish,Dogs female fish [stud dog female fish],139,17.2,7.8,0,,45,,13,0.3,1.11,,,,63.3,,0.07,0.18,,,,,,,,,,,74.1,,
407,213,Demersal Fish,Sea carp [ninety-nine fish],150,19.1,8.2,0,,,,23,0.3,0.84,,,,152.7,,0.02,0.08,,,,,,,,,,,71.5,,
408,213,Demersal Fish,Moray [carp hook],100,16.7,2.3,3,,11,,95,2.2,1.1,,,,156.3,,0.05,0.1,,,,,,,,,,,76.5,,
409,213,Demersal Fish,Matchmaker fish [wing Lepidotrigla],206,17,13.7,3.6,,,,69,1.9,0.58,,,,15.8,,0.02,0.02,,,,,,,,,,,64.3,,
410,213,Demersal Fish,Nibea [Huangpojing chicken (fish)],122,18.8,5,0.5,,22,,28,0.7,0.8,,,,95.8,,0.06,0.07,,,,,,,,,,,74.6,,
411,213,Demersal Fish,Yellow croaker (large yellow croaker),105,18,2.8,1.9,,6,,160,1.2,2.99,,,,163.9,,0.03,0.07,,,,,,,,,,,76.1,,
412,213,Demersal Fish,Yellow croaker (small yellow croaker),137,18.4,7,0,,,,94,0.9,0.61,,,,101.9,,0.04,0.09,,,,,,,,,,,74,,
413,213,Demersal Fish,"Yellow bream [red rainbow, boss fish]",97,17.7,2.5,0.8,,10,,53,0.7,0.58,,,,120.3,,0.03,0.1,,,,,,,,,,,77.7,,
414,213,Demersal Fish,"Cynoglossidae [pattern tongue, tongue fish]",99,17.9,3,0.1,,,,78,0.9,0.94,,,,103,,0.04,0.04,,,,,,,,,,,77.9,,
415,213,Demersal Fish,"Maximus [Piankou fish, halibut]",81,18.5,0.5,0.6,,10,,27,0.3,0.37,,,,159.9,,0.03,0.07,,,,,,,,,,,77.8,,
416,213,Demersal Fish,Bass [bass flower],83,17.7,1.4,0,,6,,57,1.5,0.05,,,,138.8,,0.03,0.05,,,,,,,,,,,79.8,,
417,213,Demersal Fish,"Bream [black sea bream, bronze basin fish, bigeye fish]",112,20.8,3.2,0,,,,55,1,0.53,,,,66.7,,0.11,,,,,,,,,,,,75.9,,
418,213,Demersal Fish,"Flounder [halibut, goggle-eyed fish]",105,18.6,3.4,0,,19,,138,2,2.83,,,,144.1,,0.03,0.17,,,,,,,,,,,76.5,,
419,213,Demersal Fish,Skate [husband Fish],106,17.9,2.6,2.7,,12,,186,2.3,1.2,,,,103.9,,0.02,0.1,,,,,,,,,,,75.2,,
420,213,Demersal Fish,"Cod [cod narrow, Pollack]",107,21.1,2.3,0.5,,117,,107,0.4,0.92,,,,150.4,,0.03,0.04,,,,,,,,,,,74.6,,
421,213,Demersal Fish,Codfish,90,20.8,0.7,0,,27,,22,0.6,0.52,,,,130,,0.01,0.11,,,,,,,,,,,77.4,,
422,213,Demersal Fish,Hammerhead shark,88,20.4,0.5,0.5,,14,,42,0.5,0.86,,,,130.3,,0.04,0.13,,,,,,,,,,,77.4,,
423,213,Demersal Fish,Mullet [supercilious edge fish],89,20.2,0.9,0,,33,,21,1.1,0.81,,,,54.8,,0.01,0.05,,,,,,,,,,,77.6,,
424,213,Demersal Fish,"Green face fin dolphin [bread fish, rubber fish]",117,27.4,0.1,0,1.7,82,,4,0.8,0.6,,,,83,,0.02,0.07,,,,,,,,,,,73.6,,
425,213,Demersal Fish,Participation fish [blue circle Senate side of the fish],119,18.9,4.8,0,,,,19,0.5,0.82,,,,71.4,,0.02,0.13,,,,,,,,,,,75.3,,
426,214,Pelagic Fish,"Octopus [silver pomfret, saury]",83,18.1,0.6,1.2,,15,,54,0.9,1.44,,,,80.5,,0.02,0.05,,,,,,,,,,,78.9,,
427,214,Pelagic Fish,Embankment fish,124,18.5,3.4,4.8,,1,,55,1.8,0.85,,,,81.6,,0.06,0.11,,,,,,,,,,,72,,
428,214,Pelagic Fish,Gold fish [red three fish],127,17.7,4.9,3.1,,29,,28,1.2,0.7,,,,150.1,,0.02,0.06,,,,,,,,,,,73.3,,
429,214,Pelagic Fish,Sardines [Sand Mullet],191,17.6,12.8,1.3,,5,,15,2.2,1.2,,,,65,,0.19,0.12,,,,,,,,,,,66.9,,
430,214,Pelagic Fish,"Sand Diamond Fish [scaly hi, sand shuttle parva]",101,18.6,2.9,0,,20,,102,1.4,0.66,,,,118,,0.01,0.03,,,,,,,,,,,77.1,,
431,214,Pelagic Fish,Oil Shu [incense barracuda],89,19.8,1.1,0,,,,184,1.4,0.16,,,,91.5,,0.01,0.03,,,,,,,,,,,78,,
432,214,Pelagic Fish,Jaw needle fish [needle of fish],84,18.4,0.6,1.2,,12,,120,1.5,0.75,,,,173.6,,0.03,0.04,,,,,,,,,,,78.5,,
433,214,Pelagic Fish,"Bayu [mackerel, Spanish mackerel swallow, Pakistan Fish]",145,15.9,9,0,,32,,13,2.1,1,,,,67.5,,,0.07,,,,,,,,,,,74.2,,
434,214,Pelagic Fish,"Mackerel [blue mackerel, mackerel fish bar, brick Fish]",180,20.2,10.4,1.4,,,,58,1.2,1.73,,,,73.3,,0.01,0.02,,,,,,,,,,,66.5,,
435,214,Pelagic Fish,Anchovy (large) [large anchovies],121,21.2,3.1,2.1,,19,,35,0.8,1.39,,,,74.2,,0.03,0.04,,,,,,,,,,,72.5,,
436,214,Pelagic Fish,Anchovy (small) [small anchovies],155,19.9,7.4,2.2,,38,,50,1.5,1.02,,,,87.7,,0.08,0.12,,,,,,,,,,,69.1,,
437,214,Pelagic Fish,"Pomfret [butterfish, silver pomfret, pomfret thorn]",106,13.2,5.5,0.8,,15,,114,1.7,1.51,,,,53.1,,,0.08,,,,,,,,,,,77.5,,
438,214,Pelagic Fish,Shad fish [Kuaiyu force fish],124,15.5,5.1,4,,14,,78,1.6,1.3,,,,38.5,,0.06,0.06,,,,,,,,,,,72.7,,
439,214,Pelagic Fish,White croaker [rice sub (fish)],140,18.5,7.3,0,,24,,46,1.1,0.8,,,,62.5,,0.04,0.07,,,,,,,,,,,72.8,,
440,214,Pelagic Fish,Dogs female fish [stud dog female fish],159,20.7,8.5,0,,,,39,1.3,1.12,,,,47.8,,,0.02,,,,,,,,,,,71.9,,
441,215,Marine Fish; Other,Sea carp [ninety-nine fish],150,19.1,8.2,0,,,,23,0.3,0.84,,,,152.7,,0.02,0.08,,,,,,,,,,,71.5,,
442,215,Marine Fish; Other,Moray [carp hook],100,16.7,2.3,3,,11,,95,2.2,1.1,,,,156.3,,0.05,0.1,,,,,,,,,,,76.5,,
443,215,Marine Fish; Other,Matchmaker fish [wing Lepidotrigla],206,17,13.7,3.6,,,,69,1.9,0.58,,,,15.8,,0.02,0.02,,,,,,,,,,,64.3,,
444,215,Marine Fish; Other,Nibea [Huangpojing chicken (fish)],122,18.8,5,0.5,,22,,28,0.7,0.8,,,,95.8,,0.06,0.07,,,,,,,,,,,74.6,,
445,215,Marine Fish; Other,Yellow croaker (large yellow croaker),105,18,2.8,1.9,,6,,160,1.2,2.99,,,,163.9,,0.03,0.07,,,,,,,,,,,76.1,,
446,215,Marine Fish; Other,Yellow croaker (small yellow croaker),137,18.4,7,0,,,,94,0.9,0.61,,,,101.9,,0.04,0.09,,,,,,,,,,,74,,
447,215,Marine Fish; Other,"Yellow bream [red rainbow, boss fish]",97,17.7,2.5,0.8,,10,,53,0.7,0.58,,,,120.3,,0.03,0.1,,,,,,,,,,,77.7,,
448,215,Marine Fish; Other,"Cynoglossidae [pattern tongue, tongue fish]",99,17.9,3,0.1,,,,78,0.9,0.94,,,,103,,0.04,0.04,,,,,,,,,,,77.9,,
449,215,Marine Fish; Other,"Maximus [Piankou fish, halibut]",81,18.5,0.5,0.6,,10,,27,0.3,0.37,,,,159.9,,0.03,0.07,,,,,,,,,,,77.8,,
450,215,Marine Fish; Other,Bass [bass flower],83,17.7,1.4,0,,6,,57,1.5,0.05,,,,138.8,,0.03,0.05,,,,,,,,,,,79.8,,
451,215,Marine Fish; Other,"Bream [black sea bream, bronze basin fish, bigeye fish]",112,20.8,3.2,0,,,,55,1,0.53,,,,66.7,,0.11,,,,,,,,,,,,75.9,,
452,215,Marine Fish; Other,"Flounder [halibut, goggle-eyed fish]",105,18.6,3.4,0,,19,,138,2,2.83,,,,144.1,,0.03,0.17,,,,,,,,,,,76.5,,
453,215,Marine Fish; Other,Skate [husband Fish],106,17.9,2.6,2.7,,12,,186,2.3,1.2,,,,103.9,,0.02,0.1,,,,,,,,,,,75.2,,
454,215,Marine Fish; Other,"Cod [cod narrow, Pollack]",107,21.1,2.3,0.5,,117,,107,0.4,0.92,,,,150.4,,0.03,0.04,,,,,,,,,,,74.6,,
455,215,Marine Fish; Other,Codfish,90,20.8,0.7,0,,27,,22,0.6,0.52,,,,130,,0.01,0.11,,,,,,,,,,,77.4,,
456,215,Marine Fish; Other,Hammerhead shark,88,20.4,0.5,0.5,,14,,42,0.5,0.86,,,,130.3,,0.04,0.13,,,,,,,,,,,77.4,,
457,215,Marine Fish; Other,Mullet [supercilious edge fish],89,20.2,0.9,0,,33,,21,1.1,0.81,,,,54.8,,0.01,0.05,,,,,,,,,,,77.6,,
458,215,Marine Fish; Other,"Green face fin dolphin [bread fish, rubber fish]",117,27.4,0.1,0,1.7,82,,4,0.8,0.6,,,,83,,0.02,0.07,,,,,,,,,,,73.6,,
459,215,Marine Fish; Other,Participation fish [blue circle Senate side of the fish],119,18.9,4.8,0,,,,19,0.5,0.82,,,,71.4,,0.02,0.13,,,,,,,,,,,75.3,,
460,215,Marine Fish; Other,"Octopus [silver pomfret, saury]",83,18.1,0.6,1.2,,15,,54,0.9,1.44,,,,80.5,,0.02,0.05,,,,,,,,,,,78.9,,
461,215,Marine Fish; Other,Embankment fish,124,18.5,3.4,4.8,,1,,55,1.8,0.85,,,,81.6,,0.06,0.11,,,,,,,,,,,72,,
462,215,Marine Fish; Other,Gold fish [red three fish],127,17.7,4.9,3.1,,29,,28,1.2,0.7,,,,150.1,,0.02,0.06,,,,,,,,,,,73.3,,
463,215,Marine Fish; Other,Sardines [Sand Mullet],191,17.6,12.8,1.3,,5,,15,2.2,1.2,,,,65,,0.19,0.12,,,,,,,,,,,66.9,,
464,215,Marine Fish; Other,"Sand Diamond Fish [scaly hi, sand shuttle parva]",101,18.6,2.9,0,,20,,102,1.4,0.66,,,,118,,0.01,0.03,,,,,,,,,,,77.1,,
465,215,Marine Fish; Other,Oil Shu [incense barracuda],89,19.8,1.1,0,,,,184,1.4,0.16,,,,91.5,,0.01,0.03,,,,,,,,,,,78,,
466,215,Marine Fish; Other,Jaw needle fish [needle of fish],84,18.4,0.6,1.2,,12,,120,1.5,0.75,,,,173.6,,0.03,0.04,,,,,,,,,,,78.5,,
467,215,Marine Fish; Other,"Bayu [mackerel, Spanish mackerel swallow, Pakistan Fish]",145,15.9,9,0,,32,,13,2.1,1,,,,67.5,,,0.07,,,,,,,,,,,74.2,,
468,215,Marine Fish; Other,"Mackerel [blue mackerel, mackerel fish bar, brick Fish]",180,20.2,10.4,1.4,,,,58,1.2,1.73,,,,73.3,,0.01,0.02,,,,,,,,,,,66.5,,
469,215,Marine Fish; Other,Anchovy (large) [large anchovies],121,21.2,3.1,2.1,,19,,35,0.8,1.39,,,,74.2,,0.03,0.04,,,,,,,,,,,72.5,,
470,215,Marine Fish; Other,Anchovy (small) [small anchovies],155,19.9,7.4,2.2,,38,,50,1.5,1.02,,,,87.7,,0.08,0.12,,,,,,,,,,,69.1,,
471,215,Marine Fish; Other,"Pomfret [butterfish, silver pomfret, pomfret thorn]",106,13.2,5.5,0.8,,15,,114,1.7,1.51,,,,53.1,,,0.08,,,,,,,,,,,77.5,,
472,215,Marine Fish; Other,Shad fish [Kuaiyu force fish],124,15.5,5.1,4,,14,,78,1.6,1.3,,,,38.5,,0.06,0.06,,,,,,,,,,,72.7,,
473,215,Marine Fish; Other,Shrimp (Oriental shrimp) [Chinese shrimp],140,18.5,7.3,0,,24,,46,1.1,0.8,,,,62.5,,0.04,0.07,,,,,,,,,,,72.8,,
474,215,Marine Fish; Other,Shrimp (shrimp),159,20.7,8.5,0,,,,39,1.3,1.12,,,,47.8,,,0.02,,,,,,,,,,,71.9,,
475,216,Crustaceans,Prawns (shrimp),84,18.3,0.5,1.6,,87,,35,1,1.14,,,,133.6,,0.02,0.11,,,,,,,,,,,78,,
476,216,Crustaceans,Prawns (shrimp),79,16.8,0.6,1.5,,,,146,3,1.44,,,,302.2,,0.01,0.05,,,,,,,,,,,79.3,,
477,216,Crustaceans,Jiang shrimp [prawn],87,16.4,2.4,0,,48,,325,4,2.24,,,,133.8,,0.04,0.03,,,,,,,,,,,78.1,,
478,216,Crustaceans,Shrimp (lobster),101,18.2,1.4,3.9,,,,83,2,1.18,,,,172,,0.02,0.07,,,,,,,,,,,75.2,,
479,216,Crustaceans,Shrimp ponds [grass shrimp],87,10.3,0.9,9.3,,102,,78,8.8,2.71,,,,,,0.04,0.12,,,,,,,,,,,77,,
480,216,Crustaceans,Goby,90,18.9,1.1,1,,,,21,1.3,2.79,,,,190,,,0.03,,,,,,,,,,,77.6,,
481,216,Crustaceans,Crayfish,96,21.2,1.2,0,,44,,403,3.4,2.54,,,,109,,0.05,0.03,,,,,,,,,,,74,,
482,216,Crustaceans,Crab (crab),81,11.6,1.7,4.8,,,,22,1.7,3.31,,,,136.6,,0.04,0.04,,,,,,,,,,,80.6,,
483,216,Crustaceans,Crab (crab),93,14.8,3.8,0,,,,85,6.4,1.45,,,,225.2,,0.02,0.18,,,,,,,,,,,80.1,,
484,216,Crustaceans,Crab,95,13.8,2.3,4.7,,30,,208,1.6,3.32,,,,260,,0.01,0.1,,,,,,,,,,,77.1,,
485,216,Crustaceans,Sea cucumber,103,17.5,2.6,2.3,,389,,126,2.9,3.68,,,,193.5,,0.06,0.28,,,,,,,,,,,75.8,,
486,216,Crustaceans,Jellyfish,62,11.6,1.2,1.1,,,,231,1.8,2.15,,,,270,,0.03,0.09,,,,,,,,,,,84.4,,
487,217,Cephalopods,Cuttlefish [Man maindroni],78,16.5,0.2,2.5,,,,285,13.2,0.63,,,,502.9,,0.03,0.04,,,,,,,,,,,77.1,,
488,217,Cephalopods,"Squid (fresh) [squid, Loligo Taiwan gun",33,3.7,0.3,3.8,,,,150,4.8,0.55,,,,325,,0.03,0.05,,,,,,,,,,,76.5,,
