Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),56,Dominican Republic,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,5142,Food,2535,Yams,2017,2017,1000 tonnes,30,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),56,Dominican Republic,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,2.85,Fc,Calculated data
FBS,Food Balances (2010-),56,Dominican Republic,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,7,Fc,Calculated data
FBS,Food Balances (2010-),56,Dominican Republic,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.14,Fc,Calculated data
FBS,Food Balances (2010-),56,Dominican Republic,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balances (2010-),58,Ecuador,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),58,Ecuador,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),58,Ecuador,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),60,El Salvador,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),60,El Salvador,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),60,El Salvador,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),60,El Salvador,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),60,El Salvador,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),63,Estonia,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),63,Estonia,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),63,Estonia,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),63,Estonia,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),209,Eswatini,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),209,Eswatini,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),209,Eswatini,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),209,Eswatini,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5511,Production,2535,Yams,2017,2017,1000 tonnes,49,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,49,S,Standardized data
FBS,Food Balances (2010-),238,Ethiopia,5521,Feed,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5527,Seed,2535,Yams,2017,2017,1000 tonnes,5,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5123,Losses,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,5142,Food,2535,Yams,2017,2017,1000 tonnes,39,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),238,Ethiopia,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0.37,Fc,Calculated data
FBS,Food Balances (2010-),238,Ethiopia,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balances (2010-),238,Ethiopia,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balances (2010-),238,Ethiopia,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),66,Fiji,5511,Production,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,5,S,Standardized data
FBS,Food Balances (2010-),66,Fiji,5123,Losses,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,5142,Food,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),66,Fiji,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,4.95,Fc,Calculated data
FBS,Food Balances (2010-),66,Fiji,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,13,Fc,Calculated data
FBS,Food Balances (2010-),66,Fiji,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.23,Fc,Calculated data
FBS,Food Balances (2010-),66,Fiji,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balances (2010-),67,Finland,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),67,Finland,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),67,Finland,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),67,Finland,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),67,Finland,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),67,Finland,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),67,Finland,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),67,Finland,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),67,Finland,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),67,Finland,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),68,France,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),68,France,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),68,France,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),68,France,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,4,S,Standardized data
FBS,Food Balances (2010-),68,France,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),68,France,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),68,France,5142,Food,2535,Yams,2017,2017,1000 tonnes,4,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),68,France,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0.06,Fc,Calculated data
FBS,Food Balances (2010-),68,France,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),68,France,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),68,France,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),74,Gabon,5511,Production,2535,Yams,2017,2017,1000 tonnes,224,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,11,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,213,S,Standardized data
FBS,Food Balances (2010-),74,Gabon,5521,Feed,2535,Yams,2017,2017,1000 tonnes,25,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5527,Seed,2535,Yams,2017,2017,1000 tonnes,18,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5123,Losses,2535,Yams,2017,2017,1000 tonnes,39,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,5142,Food,2535,Yams,2017,2017,1000 tonnes,131,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),74,Gabon,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,63.58,Fc,Calculated data
FBS,Food Balances (2010-),74,Gabon,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,174,Fc,Calculated data
FBS,Food Balances (2010-),74,Gabon,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,2.79,Fc,Calculated data
FBS,Food Balances (2010-),74,Gabon,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.35,Fc,Calculated data
FBS,Food Balances (2010-),75,Gambia,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),75,Gambia,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),75,Gambia,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),75,Gambia,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),75,Gambia,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),75,Gambia,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),75,Gambia,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),75,Gambia,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),75,Gambia,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),79,Germany,5511,Production,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),79,Germany,5123,Losses,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),79,Germany,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),79,Germany,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),79,Germany,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),79,Germany,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),81,Ghana,5511,Production,2535,Yams,2017,2017,1000 tonnes,7857,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,16,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,7841,S,Standardized data
FBS,Food Balances (2010-),81,Ghana,5521,Feed,2535,Yams,2017,2017,1000 tonnes,505,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5123,Losses,2535,Yams,2017,2017,1000 tonnes,1284,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5154,Other uses (non-food),2535,Yams,2017,2017,1000 tonnes,1460,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,5142,Food,2535,Yams,2017,2017,1000 tonnes,4591,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),81,Ghana,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,157.65,Fc,Calculated data
FBS,Food Balances (2010-),81,Ghana,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,432,Fc,Calculated data
FBS,Food Balances (2010-),81,Ghana,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,6.91,Fc,Calculated data
FBS,Food Balances (2010-),81,Ghana,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.86,Fc,Calculated data
FBS,Food Balances (2010-),84,Greece,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),84,Greece,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),84,Greece,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5511,Production,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),86,Grenada,5123,Losses,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),86,Grenada,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),86,Grenada,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),86,Grenada,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),86,Grenada,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),89,Guatemala,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),89,Guatemala,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),89,Guatemala,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5511,Production,2535,Yams,2017,2017,1000 tonnes,86,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,-12,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,97,S,Standardized data
FBS,Food Balances (2010-),90,Guinea,5521,Feed,2535,Yams,2017,2017,1000 tonnes,6,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5123,Losses,2535,Yams,2017,2017,1000 tonnes,13,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,5142,Food,2535,Yams,2017,2017,1000 tonnes,78,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),90,Guinea,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,6.5,Fc,Calculated data
FBS,Food Balances (2010-),90,Guinea,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,18,Fc,Calculated data
FBS,Food Balances (2010-),90,Guinea,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.28,Fc,Calculated data
FBS,Food Balances (2010-),90,Guinea,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.04,Fc,Calculated data
FBS,Food Balances (2010-),175,Guinea-Bissau,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),175,Guinea-Bissau,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),175,Guinea-Bissau,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),175,Guinea-Bissau,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),175,Guinea-Bissau,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),175,Guinea-Bissau,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),175,Guinea-Bissau,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),175,Guinea-Bissau,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),91,Guyana,5511,Production,2535,Yams,2017,2017,1000 tonnes,2,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),91,Guyana,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,1,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),91,Guyana,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,1,S,Standardized data
FBS,Food Balances (2010-),91,Guyana,5527,Seed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),91,Guyana,5123,Losses,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),91,Guyana,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),91,Guyana,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),91,Guyana,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0.47,Fc,Calculated data
FBS,Food Balances (2010-),91,Guyana,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balances (2010-),91,Guyana,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balances (2010-),91,Guyana,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),93,Haiti,5511,Production,2535,Yams,2017,2017,1000 tonnes,286,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,286,S,Standardized data
FBS,Food Balances (2010-),93,Haiti,5521,Feed,2535,Yams,2017,2017,1000 tonnes,36,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,5123,Losses,2535,Yams,2017,2017,1000 tonnes,57,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,5142,Food,2535,Yams,2017,2017,1000 tonnes,192,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),93,Haiti,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,17.52,Fc,Calculated data
FBS,Food Balances (2010-),93,Haiti,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,43,Fc,Calculated data
FBS,Food Balances (2010-),93,Haiti,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.86,Fc,Calculated data
FBS,Food Balances (2010-),93,Haiti,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0.1,Fc,Calculated data
FBS,Food Balances (2010-),99,Iceland,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),99,Iceland,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),99,Iceland,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),99,Iceland,5171,Tourist consumption,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),99,Iceland,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),99,Iceland,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),99,Iceland,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),99,Iceland,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),99,Iceland,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),99,Iceland,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),100,India,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),100,India,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,9,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),100,India,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,-9,S,Standardized data
FBS,Food Balances (2010-),100,India,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,-9,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,5611,Import Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,5072,Stock Variation,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,5911,Export Quantity,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,5301,Domestic supply quantity,2535,Yams,2017,2017,1000 tonnes,0,S,Standardized data
FBS,Food Balances (2010-),101,Indonesia,5521,Feed,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,5170,Residuals,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,5142,Food,2535,Yams,2017,2017,1000 tonnes,0,Im,FAO data based on imputation methodology
FBS,Food Balances (2010-),101,Indonesia,645,Food supply quantity (kg/capita/yr),2535,Yams,2017,2017,kg,0,Fc,Calculated data
FBS,Food Balances (2010-),101,Indonesia,664,Food supply (kcal/capita/day),2535,Yams,2017,2017,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),101,Indonesia,674,Protein supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
FBS,Food Balances (2010-),101,Indonesia,684,Fat supply quantity (g/capita/day),2535,Yams,2017,2017,g/capita/day,0,Fc,Calculated data
